home_team,away_team,season_start,home_last10_points,away_last10_points,home_last10_gd,away_last10_gd,h2h_last5_home_points,h2h_last5_away_points
33.0,28.0,-1.7329366804956492,0.24918901052157894,-0.4050622805817948,-0.23947602040926766,0.3099501084328161,-1.070060018906244,-1.1626332604045806
33.0,29.0,-1.7329366804956492,0.24918901052157894,0.2809857545843013,-0.3511047734895575,0.3099501084328161,-0.5368970317235366,-1.427436694730433
33.0,31.0,-1.7329366804956492,0.24918901052157894,0.6240097721673493,-0.3511047734895575,0.6628725554683265,-1.070060018906244,-1.1626332604045806
34.0,0.0,-1.7329366804956492,-1.2513024789642022,-0.23355027179027077,-1.355763551212166,0.1923092927543127,-1.3366415124975977,-0.6330263917528757
34.0,1.0,-1.7329366804956492,-1.4180237555737334,-1.9486703597055108,-1.6906498104530354,-2.1605070208157557,-1.3366415124975977,-0.6330263917528757
34.0,3.0,-1.7329366804956492,-1.9181875854023271,-1.605646342122463,-2.0255360696939047,-1.6899437581017422,-1.070060018906244,-1.1626332604045806
34.0,4.0,-1.7329366804956492,-1.9181875854023271,-1.0911103157478907,-1.8022785635333252,-1.4546621267447353,-1.070060018906244,-1.1626332604045806
34.0,5.0,-1.7329366804956492,-1.7514663087927957,-0.06203826299874674,-1.6906498104530354,-0.27825396995970103,-0.5368970317235366,-1.427436694730433
34.0,6.0,-1.7329366804956492,-1.5847450321832646,-1.777158350913987,-1.355763551212166,-1.1017396797092252,-1.3366415124975977,-0.6330263917528757
34.0,10.0,-1.7329366804956492,-1.5847450321832646,-0.5765742893733188,-1.0208772919712965,-0.04297233860269419,-1.3366415124975977,-0.6330263917528757
34.0,12.0,-1.7329366804956492,-1.7514663087927957,-0.4050622805817948,-1.244134798131876,-0.16061315428119763,-1.070060018906244,-1.1626332604045806
34.0,13.0,-1.7329366804956492,-1.5847450321832646,0.10947374579277727,-1.1325060450515863,0.42759092411131955,-0.5368970317235366,-1.427436694730433
34.0,18.0,-1.7329366804956492,-1.5847450321832646,-1.0911103157478907,-1.1325060450515863,-0.6311764169952113,-1.3366415124975977,-0.6330263917528757
34.0,19.0,-1.7329366804956492,-1.2513024789642022,1.1385457985419214,-0.9092485388910067,1.0157950025038367,-1.3366415124975977,-0.6330263917528757
34.0,21.0,-1.7329366804956492,-1.2513024789642022,1.4815698161249693,-0.7976197858107167,1.2510766338608437,-1.3366415124975977,-0.6330263917528757
34.0,22.0,-1.7329366804956492,-1.2513024789642022,-0.06203826299874674,-0.9092485388910067,0.545231739789823,-1.3366415124975977,-0.6330263917528757
34.0,28.0,-1.7329366804956492,-1.2513024789642022,0.10947374579277727,-0.9092485388910067,0.7805133711468298,-1.070060018906244,-1.1626332604045806
34.0,29.0,-1.7329366804956492,-0.9178599257451396,-0.23355027179027077,-0.5743622796501371,0.07466847707580924,-1.3366415124975977,-0.6330263917528757
34.0,31.0,-1.7329366804956492,-1.0845812023546708,0.2809857545843013,-0.9092485388910067,0.545231739789823,-1.070060018906244,-1.1626332604045806
34.0,33.0,-1.7329366804956492,-0.5844173725260772,-0.06203826299874674,-0.5743622796501371,-0.16061315428119763,-1.070060018906244,-1.1626332604045806
35.0,0.0,-1.7329366804956492,-0.9178599257451396,-0.23355027179027077,-0.9092485388910067,0.42759092411131955,-1.3366415124975977,-0.6330263917528757
35.0,1.0,-1.7329366804956492,-0.7511386491356085,-1.605646342122463,-0.6859910327304269,-2.0428662051372526,-1.070060018906244,-1.1626332604045806
35.0,3.0,-1.7329366804956492,-0.9178599257451396,-1.2626223245394148,-0.7976197858107167,-1.5723029424232389,-1.070060018906244,-1.1626332604045806
35.0,4.0,-1.7329366804956492,-0.417696095916546,-0.9195983069563668,-0.5743622796501371,-1.2193804953877285,-1.3366415124975977,-0.6330263917528757
35.0,5.0,-1.7329366804956492,0.08246773391204769,0.10947374579277727,-0.23947602040926766,-0.04297233860269419,-0.5368970317235366,-1.427436694730433
35.0,6.0,-1.7329366804956492,-0.08425354269748353,-1.4341343333309389,-0.6859910327304269,-0.8664580483522182,-1.070060018906244,-1.1626332604045806
35.0,10.0,-1.7329366804956492,-0.417696095916546,-0.06203826299874674,-0.7976197858107167,0.3099501084328161,-1.3366415124975977,-0.6330263917528757
35.0,12.0,-1.7329366804956492,-0.417696095916546,-0.4050622805817948,-1.244134798131876,-0.16061315428119763,-1.070060018906244,-1.1626332604045806
35.0,13.0,-1.7329366804956492,-0.7511386491356085,-0.23355027179027077,-1.355763551212166,0.1923092927543127,-1.3366415124975977,-0.6330263917528757
35.0,18.0,-1.7329366804956492,-0.7511386491356085,-1.605646342122463,-1.355763551212166,-1.2193804953877285,-1.070060018906244,-1.1626332604045806
35.0,19.0,-1.7329366804956492,-0.5844173725260772,1.1385457985419214,-1.1325060450515863,0.8981541868253333,-1.3366415124975977,-0.6330263917528757
35.0,21.0,-1.7329366804956492,-0.7511386491356085,1.4815698161249693,-1.355763551212166,1.2510766338608437,-1.3366415124975977,-0.6330263917528757
35.0,22.0,-1.7329366804956492,-0.7511386491356085,-0.06203826299874674,-1.6906498104530354,0.1923092927543127,-1.070060018906244,-1.1626332604045806
